Sentence,Label
roger the wall vehicle commander the best speed best fifa all units is,Communications
bravo if i would need to fill up it's probably a good time now in the car i'll let you know if i come across your fires have been extinguished all fires have been extinguished is,Communications
this is alpha once you get a chance with a water tank can you leave it towards juliet 14 9 that looks like the fire in the northeast who,Reasoning words
i can't find anyone that went to fold or castlehill currently,Action words
roger dream the fire x-ray x-ray it was going to your firwood it is burning pretty out of control in multi directions 360 directions to firetrucks to fight it i think at the moment the biggest risk is to woodside i will continue to monitor if it gets our control we might need to do,Situation Awareness
charlie the fire has extinguished between the 18 so anything higher than the 18 looks like it's extinguished however aspire down it's a 24 of a also beaconhill looks like it's been wiped out can move engine 5 to help stop the spread west north to go north east 50,Reasoning words
manuscript is about firwood where the species of red squirrels which is good source food and that from the pine cones and seeds possibly think there's going to be quite a few people around that area confirm firwood rather esterly confirm,Situation Awareness
charlie blackhill is clear blackhill is clear over,Communications
this is alpha is that castleton could be either but castleton police station is closer to where the wrongful arrest happened you have a point so should we do some to just find out where the people are called then we can infer where these things actually happening i think that's a good shout ok,Intel (from newspapers)
this is bravo f11 is by the red squirrels in firwood so we could try and protect the red squirrels that he gets back obviously understand if not possible,Intel (from newspapers)
alpha mike for currency unit 5 now as well 25 chocolate have iron deficiency of,Communications
roger at the moment it's northwest just at bottom of holbeechwood just started obvious now local science units on route to astley to relocate as identified by,Situation Awareness
charlie what was that sir i was just thought you'd missed the travel but you just moved it just as all over,Communications
by mistake rsa i only collected for people from lowtown|1which are being unloaded as we speak hopefully that was everyone i believe i checked every square is basically either out in lowtown  or has burnt through i think we actually managed to save about not bad going concern with a circulatory act i think i think the priority should be now stopping the fire spreading towards at the cops and potentially further no cancel especially gone up a teams,Rescue words
charlie i can send my fire-truck down there is,Communications
this is alpha no i do not have fire-truck down there is heading back into the fire to get water i think it's probably passed the newforest in to newton,Situation Awareness
this is alpha could you please give me the location on the water tank at sorry yes,Fire words
charlie  noticed that the wind heading from north to south recommend prioritising evacuation of winterfold cantilever a team one that's me we'll put and fire-truck 6 will put in a block on whisky in the top right hand corner and 18 to a block on a zero in the south unless we think that we need to prioritise the population centre down between wildwood  handling,Situation Awareness
west to east fires happening now in the city of foxtrot 11 hour,Other
bravo yeah i think i think so if loads on his evacuated,Reasoning words
carrying out recce,Action words
alpha delta you over,Communications
this is alpha it's probably going to start heading towards greenhill now have no water where's the best place to meet a water truck over,Fire words
ed after all sending my other two units up to wyreforest  over,Situation Awareness
bravo i forgot immediately but i think you've corrected in incorrect anticipation so to confirm firetrucks 4 and 5 will block the fire from making lowtown  buy yankee confirm yep,Situation Awareness
the police station is it's been closed out it should be able to re catch fire but i can always leave my engine here so where is your refuel one currently one of them is at n17 in turn the other one is at i think it's a a33 in castleton i will be moving 8 up towards castlehill,Reasoning words
this is bravo i do not think they have many people in the minute just the police station ok station safe than,Situation Awareness
alpha left-hand side say again if you could check westhill lowtown  yeah ok yeah i've got a cottage hospital that's been going to be kept open which has been kept open so lowtown  and greenhill likely they have people in them out of a yeah i'll take esterly  westhill malton and,Action words
allcallsigns looks like a fire has been through castleton over,Situation Awareness
this is charlie 6 of them are being have been picked up about to be picked up and then the little man by the time the fight so it should be fully evacuated we just want i think if we just focus on the thetford 54 now that's the main danger to life over,Reasoning words
bravo or so no vision i am bottom right of the rescue centre on the left-hand side of castleton into recommend we focus a ds is very populated by the way 8 is now in position at a828 refill seven of them position at w33 auto fifa 19 07897 is near where the music festival is happening so probably want to get some units sending both my units there now recommend a few units on j24 just to stop it spreading into castlehill because the wind has changed after all i'm going to send two units to j24 m1 72,Situation Awareness
bravo i didn't find anything relevant just about red squirrels in firwood community cottage hospital open in lowtown,Situation Awareness
charlie i guess maybe pirate e45 would be fire around sets now do you think checking denston at the moment that will send back,Situation Awareness
charlie ok what about that police station in castleton,Situation Awareness
roger6 to fight fight x-ray ever to have a wedgie want 60s actually other if you come across it you're about to see it as two team that looks like fire yankee and the bottom right seems to be fairly fast moving and control watch is moving to castleton likewise fire yankee moving towards malton is very fast moving,Situation Awareness
this is alpha,Communications
esterly clear confirmed is 26 people on romeo 13 wrong romeo 30 tango for 13 people can go for 13 people you got to remain application for can we get bowser of 7up near charville please go to 32 personnel recommend i remain on tango to,Fire words
alpha all sending one two and three towards a e60 just that the windows changed so is at a e60 the fire is going to be spreading towards holvern so prioritise evacuation their if possible,Situation Awareness
this is bravo i'm currently searching in newton and have only found one person so far ok,Situation Awareness
alpha how do you want to separate out firetrucks to deal with these potential fires this,Communications
for the moment at,Other
ed please do not move,Other
this is alpha what were he said would be busy again i've completely forgotten that,Communications
charlie also to note that the whole beech wood is pine 3 times faster so concentration around there would be great,Communications
bravo hood top 1 companies going to try and block it sometime get the particles south rather than west tried to take the campsite 6202z camp the woods 72 refill water callsigns fire completely engulfed trench would a movie both winterfold and beaconhill over,Action words
lima or 140,Other
charlie i'm not too fussed about customer just got one more building to check but i think i've cleared it over,Action words
charlie i'm just re-reading i have got a location it says at the c3 fire conference centre we do not know where that is do it,Intel (from newspapers)
bravo do you think you'll need the water truck to move south denston and worthington,Fire words
this is no my engines i was awake mate i will currently being 7 shortly do you think winterfold is going to be hit,Situation Awareness
y vehicle to the church inn brading to check the people there i think i should move my alicia couple of my fire engines to braydon to the of with the wind coming from that direction the north northwest corner,Action words
alpha 50 use my units to search castlehill,Communications
roger i'm going to  move one to the hospital free rest of the fire because we've got lots of people in those free life buildings and thetford as well also for f2 can i get a703 philip ave e17 in the hospital in astley staying where he is just leave it there be great thanks i shall for going to move to back again because it's anyone in the rest of the buildings in holvern,Situation Awareness
alpha can i just confirm you checked all the places in epping over,Situation Awareness
my fire at the moment i'm going to move the five minutes to swanton that hanley's there's nothing really left her the fire that you're right now winterfold ok i'll meet us there are winterfold is pretty much done elvis movie was there towards just north of those buildings well you can just hold it there does not appear to be travelling self at the moment for ok which can you see any town think it's likely to go to,Reasoning words
roger i'll cancel my last night also empty population in thetford is over,Situation Awareness
roger that went up in the last,Communications
charlie will do,Communications
alpha that's for moving assets to replen at the centre of supply truck 7 in place of its currently newforest climate and one fancy look at some squirrels,Situation Awareness
bravo this three people in the building worthycopse moving my units are to the west of where the fire is going to be just to protect thetford still the,Rescue words
charlie canadian echo advertises a large local community interfaith family fun day supporting people of all face coming to promote diversity and harmony etc so likely locations for that also breydon or holvern just going by the to church locations on the map her then i think it's at night population centres and those to face locations last visit visit and then the two churches for that faith community day suggest we can get the recce of those of thetford and worthington surveys to population centres for the royal visit and breyden and holvern he event minutes to further plan your approach with the scenario map and a newspaper intelligence reports provided yeah,Reasoning words
in the workplace over,Communications
malton,Situation Awareness
charlie full let me know if you want it elsewhere ever,Communications
no audio,Other
it worked last time at holbeechwood just so is that we try and force it to go north east around the back of holvern rather than directed toward astley so maybe move number three to come down to the left of 1 over,Situation Awareness
allcallsigns the wind direction i think we're going to  need to look out for greenhill and lowtown,Situation Awareness
alpha is checking thetford epping and breyden that would be really good if you could do that thank you,Situation Awareness
this is alpha and currently on hanley swan to fire it's heading across to swanton however i think i should be able to do mobilise it,Situation Awareness
can you repeat that,Other
alphamike and 8:35,Communications
this is alpha just replacing with water and then we'll go to castlehill over,Fire words
alpha i'll put one two and three south west the fire sets lowtown,Situation Awareness
alpha i'll check out the hospital at lowtown  over,Situation Awareness
this is alpha i suppose let's check if float i'll actually has any people in and because actually if it doesn't or it only has one person we need to then we can focus more on greenhill that question lowtown  has 4 people in it two people at m29 one at 10:30 and one at l30 m29 and l30 is a,Rescue words
this is charlie i just moved next to you,Communications
charlie campsite in trenchwood  is empty and castlehill is empty over,Situation Awareness
bravo team in thetford there are a block of flats for 31 block of flats with 37 a block of 34 and there are 0 people in the church in breydon,Situation Awareness
alpha left-hand side say again if you could check westhill lowtown  yeah ok yeah i've got a cottage hospital that's been going to be kept open which has been kept open so lowtown  and greenhill likely they have people in them out of a yeah i'll take esterly  westhill malton and,Intel (from newspapers)
this is charlie i think everyone from greenhills been evacuated over,Reasoning words
roger in which case you can send one of your vehicle to castleton and the other two to hand in swanton with then every population center however just know that we are then going to be quite split if we do need to regroup somewhere in the north of understood with the festival is it worth on the way through to these locations just dropping off at the campsites in trenchwood  and wildwood  music festival but there is no one on the map call hazeycopse and that's why sounds like a good plan that and if you could keep telling me which buildings are clear and have people are maxed out on mine,Rescue words
i've got firetrucks in liquid and castlehill area firetrucks one and to move into the location around the p20 area my third after is heading towards a case 39 kg castleton over,Situation Awareness
roger and i'm just going to pick up someone from the wychwood to evacuate them,Communications
alpha kilo 38 to take the others looking at the wind direction i think the dangerous virus lucky to be malton over,Situation Awareness
bravos team let's hope that headcount at hand in swanton was correct as,Situation Awareness
charlie do you want to start evacuating newton or do you think woodside or green hill should be the next time together on move one to newton  and to woodside suggestion of,Reasoning words
alpha ok so just go for michael i'm with all our units around underwood elvis i can't see your guys units by stack tomato 46a stacks 12-in free just to the right of the two trees that just let me know if that's that's going to stop the fire so i can't see it yet,Situation Awareness
this is bravo thank you that's perfect,Communications
potentially wanted her i do not think we will be hit by the direction of the wind is,Reasoning words
roger that you got one towards forward and one that's good newton oldtown think i can clear out with side i'm going to check travel between to split assets during the 2/4 signs have sent to firetrucks to bearwood sorry,Action words
charlie act,Communications
a perfect as one person is thetford would evacuating them now then i'm going to go down to breydon astley can i check did somebody have a look through worthington by briefly checked it like i have any recordings of it but the fire has currently stopped i can leave you in at 10 then i'll have to double check next that i was just going to sleep now in case the second fire in long,Situation Awareness
roger come down at 3 for tomorrow removing now foxtrot six moving to mike five just to watch the fire in the north of,Communications
this is bravo fire-truck 3 the water tank is next to you to refill,Fire words
roger in which case i pretty sure that's that's that nicked other agree bowser on kg 10 if needed denston i've got a vehicle in worthington commencing search there other app with my other vehicle and remove to brydon and continue my clearance there where we setting up for the second fire i think if we screened the inside of worthington then hopefully the final continue to go down to the bottom corner and burn itself out confirm eastside westside worthington we want to check to make sure check in the hospital and the large building in worthington probably roughly want to be sitting so from ad eastward's all of those buildings are clear in worthington ok will let that case let's go to worthington so clear the hospital now i'm going to keep engines two and three in the centre because i think the fire if it's not hit lights out i'm going to move engine north of denston sort of south of holbeechwood i  would recommend once we've cleared that worthycopse all vehicles stay in the vicinity of breyden epping and holvern eastern side of the map is not now going to clear the green engine to you i've seen burnt out fire to the east of breydon screen 28i,Fire words
this is alpha if there are people in malton to save then stay up there otherwise i think that's just focus on this fire down in the bottom corner ever106 people in sale m14 and malton,Situation Awareness
this is alpha where's your other water truck in the top left over,Fire words
this is a southerly wind change 5 m/s yeah,Situation Awareness
106 people in the police station and two people in each of the western large buildings ever,Rescue words
after all pretty fighting office out after all sunday fire unit at the southeast title personal recover,Communications
alpha i'm removing my fire exit from castleton up towards the fire at malton over,Situation Awareness
alpha hotel to has two pax and,Rescue words
allcallsigns 57 needs to check on my water,Fire words
or core signs,Other
we need to put in a block by the safe space where 9 is unloading i think they can't burn on that impression over,Reasoning words
this is bravo yes i found 27/32 and 13 and a big building so far i'm checking the final one now,Action words
alpha we find the one of the buildings at malton surely if you are about castleton is pretty much burning turn off my f1 and f3 out of water out for some issues and search buildings people in the building bolton so just going to leave that fire there's nothing around itso where are the most people at the moment to,Rescue words
charlie i'm also loading people in denston ok,Rescue words
this is currently can't find any greenhill think we may have contained it but if everyone could keep searching round and i am in a h 15 and there is no fire in my little square around that it is play i'm a v8 and there's no fire around there i'm also around the grey rescue point there's no flies i can see they're either,Action words
roger finding multiple never still got a fire around malton but the police station is safe and the fire getting anywhere closest population centres unit,Situation Awareness
charlie i do not think there's anyone in breydon loads of people in holding their units to the wholbeechwood,Reasoning words
this is charlie unloading up and people rescue in woodside,Situation Awareness
bravo swanton do we have another water asset down by castleton over,Fire words
that's fine i'm currently movie one of my engines up to police station in malton and i will keep one of my other units son down towards other fire i've been asleep winterfold and i can't find any the wildwood  campsite has over,Situation Awareness
this is bravo my intentions want to fires finish malton which looks like 1 house away from doing i will move down to support underwear over,Action words
alpha thetford is quite close to a safe area so it could be perhaps spread that risk by sending a recover,Situation Awareness
bravo i wouldn't say just keep an eye on the large building so beaconhill and knowlton as in the past5 + personality you now have 3 minutes to further plan your approach with the scenario map and newspaper intelligent reports available festival to check the tent campsite of all the words i think me that's a privacy but not many other thoughts i will send the units to transfer i'm and beacon help and winterfold i'll try and cover,Situation Awareness
alphafoxtrot11 hospital steel fully man constantine taxs over,Intel (from newspapers)
bravo i'll send the logistics trucks to castleton my vehicles winterfold or swanton winterfold being more residence residential houses,Situation Awareness
charlie to all units so mine is basically about a car theft in castlehill really make much sense but just left and the police have launched an investigation and to be vigilant mine mentioned that there is a police open day event so there might be a lot of people in esterly near the police station or it's castleton time says there's a annual music festival where there's going to be going to be lots of people that sorry it just says hazeycopse it doesn't actually have a specific location,Situation Awareness
this is bravo my article is about squirrels thriving in the woods in firwood and how the squirrels are yeah they're in this office safeguard and protect the wildlife kind of thing looking at this girl the bass there in with the pine trees which burn 3 times fast as well the other areas are the newforest which has got many pints is in a campsite and then some watch wychwood campsite so might be good ones,Intel (from newspapers)
charlie i do not think there's anyone in breydon loads of people in holding their units to the wholbeechwood,Rescue words
this is alpha the fire started his,Communications
tank 8aw to undo it please confirm yep 5 and 8 into underwood,Situation Awareness
open youtube collect both over,Communications
and also reminder campsite in wildwood  has 104 purse now i'm going to do a baseline from se26 going from west private just working through hanley to check numbers of personnel there looks like it's more to the east of the position across to make sure it doesn't go into castlehill over,Situation Awareness
keep it on westhill that,Situation Awareness
charlie one sec,Communications
charlie building in thetford has 37 pax over,Situation Awareness
alpha yeah you got to stop the spread and wildwood  is finished underwood so intimate short that fire 22 doesn't need to go south west probably be worth having another engine of a 46 go south to beaconhill upper my engine 2 is out of water i'm going to do a real planet centre but winter is probably lost in the park and continue with yourself and when to winterfold was cleared by my battery's going to stop moving towards liquid between winterhold and liquid do we know if there any units in castleton with us personal in that need protecting where my 9 and 10 white are i haven't checked those buildings but otherwise everything else been checked so you can check the once you're a double fine just checking that the fire's gone out and around winterfold understood malton hasn't been cleared and has a significant about people in it so make sure that doesn't spread up there or not just leaving record screen for now it looks like the fire around beaconhill let burn herself out understood log in to the centre of the map whilst you can do that record to the northwest,Fire words
alpha confirm and enroute check over,Action words
charlie here just double-checking but it doesn't look to be any your suggestion sounds right with the big buildings are so i would infer them that travel cos it's got for industrial units and houses is morfa commercial centre because oldtown has builders and many more houses so that sounds good to me,Action words
this is alpha confirm,Communications
roger shift foxtrot six there in a minute i'm just going to check whether people in buildings in the south over,Rescue words
there now i tell if you move you're fucked up 62g,Other
i was going to send one to oldtown and see if they could pick up anyone that's at the two campsites just to clear them out there out the way and then send the other up to travel and there's anyone has any other more pressing are happy with what you're doing over,Situation Awareness
charlie moving seven to the rescue centre just arrived swanton and 8 is still on the way to refuel as is now been cleared in malton and heading to underwood to deal with the fire moving out of castleton could i get a location on where the edge of that fire is,Situation Awareness
i think we've managed to extinguish it basically in a line parallel with the town i'm just trying to see if it's got around the edges over,Action words
alpha checkout building east of the isolated went to the fire just to see if there's anyone in that cheryl do it next rescue vehicles available for those few people and breydon,Action words
this is charlie know the one and the people in there also beaconhill aa19 has been cleared and i'm british all winterfold is now clear as well that's amazing thank you,Situation Awareness
this is alpha could we either check the heavily populated areas in charville or get it to greenhill cos i know there's 112 people in the hospital on fire at,Action words
bravo 3 people have a campsite in worthycopse to the south tyres with ignited at grid references c3 and z 20 and 3 minutes size of a grid references see 3 and z 20 and 3 minutes wind direction northwest to southeast northwest to southeast thetford mega forever alcohol block thetford from the north west of deborah 6 moving away a,Rescue words
this is charlie my report is based on car thefts in the castlehill area possible risk of fire there,Intel (from newspapers)
charlie at noted i had done in a minute langdalewood is a,Situation Awareness
roger copies delta foxtrot for building personnel in the southeast transit centre just completing the search of worthington the second rescue vehicle will then head to the northwest to assistant further firefighting operations sorry please confirm worthycopse and just walking up 3 50 pax in denston just finishing work into now will confirm once i'm on route to breyden please movie at one of india 9 settlements the three arises also have 30 + 9 each and i will move a single unit onto my kate which is the only other occupied building in thetford over,Rescue words
40 in its place and supportive 12 and 4 please confirm moved to 36 unit 5b moved house where malton is now clear of occupants apart from the police station over,Situation Awareness
bravo i am just paid being able to control this fire fire x-ray and the top rights fairly quickly probably won't need water from the central bowser on the way through so if you use your browser down to fight fire yankee fire yeah,Fire words
this is alpha i found two more homes at 13,Communications
charlie copy to i have an article from the canadian echo telling us the faith leaders are coming to for an interfaith family fun day the local community potentially any local community unlikely to be either of the two churches virtually anywhere in the areas of potential for lots of people pixie townsend directors of confirm that plan i'm only thing that makes me a little nervous is the individual dwellings to in the woods on the west single campsite that third single house over,Rescue words
charlie to fire a e232 all logistics near hanley is refilled and ready to re tank people need it or relocating sticks near peak angel 2aj 22 all logistics is moving to refuel next to winterfold,Situation Awareness
roger,Communications
charlie i'm taking one of my units to unload you going to the rescue station at,Communications
to you with enough time you have 3 minutes to further plan your approach with the snowy map and newspaper intelligence reports available,Intel (from newspapers)
roger worthington i am then moved to thetford would just newton there's a campsite there as well author of,Situation Awareness
this is bravo nine m30 and l30 is,Communications
this is bravo a boat water tanks refilled and heading back out into the fire to support,Fire words
allcallsigns for your way of sending lena 7 to resupply it's empty of water i've still got a fire to the a of astley other,Fire words
charlie perfect and also fair with his the last burning so that may be an issue area,Communications
alpha i'm going to have a assets at echo 55 and echo 2 in and you bring yours in accordingly try and contain it along the echo intersection during the study at 5 can you go to delta 5 please and then i need something at echo for and echo 3 suggest,Reasoning words
roger are clear and then do not worry about it over,Communications
manuscript is about firwood where the species of red squirrels which is good source food and that from the pine cones and seeds possibly think there's going to be quite a few people around that area confirm firwood rather esterly confirm,Reasoning words
so just,Other
roger that get there ben truck just remind me as the wind direction is the arrow is that west who i come over,Situation Awareness
here mine is about a community group in to keep a hospital from closing in lowtown at the hospital in low town is solve fack,Intel (from newspapers)
roger team suggest if winterfold doesn't have that many we prioritise the j24 fire rather confirm 0 people in the church 2 people identified so far and houses would suggest recover,Reasoning words
bravo to all the pine forests of brightwood and south of langdalewood will spread quickly as well be quicker than the fires in those areas that suggest that holds that might be a quite critical location and anyway the fire starts to alright i'll send one out another one at the church as well and i place my fire engine to the east of the grey box in a square uniform and 9/2 all that i'll keep both water trucks is because the moment we do not know where we're going so i think i'll keep both centrally and an opposition amount as the fight starts so confirm,Situation Awareness
this is alpha i think we may contain the fire up and green hill i'm going to just had one towards charville just to check it hasn't spread over,Action words
manuscript is about firwood where the species of red squirrels which is good source food and that from the pine cones and seeds possibly think there's going to be quite a few people around that area confirm firwood rather esterly confirm,Rescue words
this is bravo there's about 119 people at greenhill 112 at the hospital and they're there is a one individual at 13,Situation Awareness
y vehicles moving to the social cause i suggest we protect the northern edge timber place in the fire trucks in the vicinity of a copy unsure of the smaller buildings about the hospital and large building in worthington did not have any  pax,Reasoning words
alpha have you got any individuals on the fire greenhill over,Situation Awareness
charlie just for a train from last time so it's very difficult for me to be back great buildings i said she can't do the big buildings the small buildings are trying to evacuate if required into the larger buildings shelving to a safe area so i focus should be on trying to protect any large buildings over,Action words
bravo water low near beaconhill should i head anywhere might have to head to the refill station as 7 is out title no sign of people around beaconhill moving a unit 2 to see if the fire spread,Situation Awareness
so i can now see the fire in at 11 i probably rather do you have enough assets to do with the fire at all it appears to be containable over,Communications
"alpha i'll take the centre to set town to castlehill, castleton wildwood all i will keep one fire truck one water bowser to buy the central location and then i'll send one of each down two hanley and swanton to spread the cost of it i'll send personal recover",Situation Awareness
this is how far is that implicated at all bear in mind the actual undressed the false arrest happened in hanley that might be the location of a protest yeah i think that's the possibility as,Situation Awareness
charlie nothing is yet just to make sure it doesn't turn over,Communications
bravo just mr nobody there can i get unit 82,Communications
charlie confirm at trenchwood  is empty all courses,Situation Awareness
this is charlie the fire at j24 is the winds change now that's going to go south and hit castlehill wildwood  a potentially handling swanton depending on how long it goes over,Situation Awareness
this is bravo my newspaper report says that royals will be visiting a local shopping centre to get to me that one of the towns with large buildings and i'll be a lot of lot of people there,Situation Awareness
alpha echo over,Communications
charlie acknowledge cardiac and then team to being a fox 34 and 5 and then there two associated tankers and rescue trucks i probably,Communications
y vehicles moving to the social cause i suggest we protect the northern edge timber place in the fire trucks in the vicinity of a copy unsure of the smaller buildings about the hospital and large building in worthington did not have any  pax,Rescue words
this is bravo i do not think they have many people in the minute just the police station ok station safe than,Rescue words
charlie i just say that we need to remember what we learnt before which is that you've got potential accelerant where you've got woods between prevailing wind and towns example trench would might be in might threaten beaconhill is fire i've been out facility over,Situation Awareness
alpha 3 4 and 14 golf throw her column engine 52 the foxtrot line and likewise nothing ceiling golf golf united to me south to the a b and c lines on,Communications
rather copied half term i can't see any anything i know you can't ignore me still tracking down at astley appeared clear of any fire does a langdalewood higher after all campsite in brightwood empty at all living or 5 minutes back to central location child keep my personal vehicle in the north and move once the self having just double check that forever,Action words
bravo that should be handling of all residents fire in the southwest corner by hanley out anymore now that,Situation Awareness
this is bravo moving up to key 5qu exhibition the fires of appearing rebuilding the unit where is that where's the water,Situation Awareness
charlie copied,Communications
charlie just to confirm lowtown hospice empty or has not been checked maybe hospital is empty on reflection and sending another unit up to a m4 just in case cos it's close to greenhill people in building another area of priority wind moving west self to protect greenhill hospital fires located units still but maybe moving around to make sure,Situation Awareness
worthington no pax in hospital large building no pax and,Situation Awareness
this is alpha what's the population of dennistoun at the moment denston has 5 people in it so that and isabelle for the party they must be her thetford fire then her that's fine near denston might not spoke too much but i've got a my third fire engine on the way to uddingston now kids enter recover,Situation Awareness
bravo lever 7 down to just southeast of the campsite whatever,Communications
charlie i've got 4 and 5 engine on the westside of breydon,Situation Awareness
bravo 6 form up on the 5th needed i've already put it in a delta for i need something to say looking forward to start looking to see if it's out start moving everything else back down through the centre towards denston just confirm that we've got a block on the east as well we do not need to get to astley or to thetford by the east of i closed off the east it's brown,Situation Awareness
this is alpha my one is about a school football team information that i can galleries relevant but they are based in breyden so i am assuming there's a decent population size there it is,Intel (from newspapers)
bravo my two units in wildwood  are low on water at low ok leeds m30 and ip31 to ip13 now,Fire words
roger i'm going to  move one to the hospital free rest of the fire because we've got lots of people in those free life buildings and thetford as well also for f2 can i get a703 philip ave e17 in the hospital in astley staying where he is just leave it there be great thanks i shall for going to move to back again because it's anyone in the rest of the buildings in holvern,Rescue words
charlie and obviously we can't see the full fire so just constant communication about direction and checking the wind and would be great if the camp in wychwood is empty,Situation Awareness
bravo can you move engine 8 down towards greenhill,Situation Awareness
charlie i'm heading down to denston and worthington i'll have to counter such as checking worthington and when i'm dancing,Action words
bravo and echo 211-person tent,Communications
this is alpha the reach the newforest down at the other end at is also reached forward,Situation Awareness
while i was still in woodside i am i did some building checking in there are two pax in the eastern south east corner of woodside ever minimum of 27 inch,Situation Awareness
charlie here report saying there's a religious sunday it doesn't say where they on the map ok so possibly people around the church in breydon or holvern i have a newspaper report that suggest that the football team of the breydon strikers that really quite happy with themselves so i think the sunday is probably going to call be part of that so i reckon it's going to be the church in brayden yeah so i think maybe focus our efforts on people and brayden but also looking out for the in places like thetford and worthington shopping centres,Intel (from newspapers)
to them middle and 07 is due,Other
charlie and seeing the police station castleton is empty over,Situation Awareness
charlie moving to the southeast oppositions,Communications
charlie thetford if we get eyes on thetford as soon as poss for that kind of is probably you know the tension area is closest to up or worthington breyden in thetford your,Situation Awareness
charlie concur,Communications
yeah i agree,Other
this is bravo i'm getting one of my engines on to the tent in trenchwood  has one of the fires is up north the earth wire j24 i do not think it's going to head out that we haven't already cover,Situation Awareness
now an,Other
bravo and,Communications
this is alpha happy for that to be at mike 29 over,Communications
alpha you plus my reserve go to,Communications
bravo,Communications
bravo team in thetford there are a block of flats for 31 block of flats with 37 a block of 34 and there are 0 people in the church in breydon,Rescue words
this is bravo it might be quite likely that further with my garden slaying sabre said only mentioned red squirrels as i'm thinking but the second second from the left top box is probably quite likely the starting point if they're south easterly  wind potentially off so bottom left if it's northeasterly  or stiletto basically i think we're going to be looking at something with the easterly  wind probably means westhill and esterly aren't going to be in as much trouble is there levels over,Reasoning words
charlie far as we reached a trenchwood as well i'm going to position outside beaconhill created are trying to create a while underneath wildwood i'm sending water tank 7 to get refilled so i'm sending unit 5 up towards speaking help i'm moving a water chucked was your position because your truck so low and water is that number 8 you're moving along yeah i'm leaving it to p35,Action words
bravo watery retail 7/12 thank you will drop off pax back in a new town and decorate from oldtown as far around you force out,Situation Awareness
let's try and get ahead of it have,Action words
this is alpha there is one person at se23 in epping c23 yeah,Situation Awareness
this is alfred in there now i've got number to fire engine now beaten up on number eight water tank number 3 needs filling up as well,Fire words
this is alpha the fire seems to be building again down south but i do not think anything is in immediate danger over,Situation Awareness
that's ok,Other
alpha team no it does not it's talking about the past outstanding season and the influence on other people so no,Rescue words
this is charlie can simply put an engine on the campsite in wildwood  please see when it's changed it's still leaking out i have won on the wild with campsite can i just check where the can i get a location for the water trucks please one of the firetrucks is currently still in malton at i will be moving it shortly and the other one is crazy cat dirty you know,Fire words
after,Other
have a lot just sending something over,Communications
this is bravo my report is about local police because they wrongfully arrested someone in hanley i think you may be by focused on the police station at castleton possibly,Reasoning words
alpha is it worth of sending some the firetrucks to the other areas to check the amount of people there over,Rescue words
this is alpha if there are people in malton to save then stay up there otherwise i think that's just focus on this fire down in the bottom corner ever106 people in sale m14 and malton,Rescue words
charlie received move south one space have a,Communications
charlie once you've checked in westhill are you going to move one of your rescue vehicles down to lowtown  in the event of there's a lot yes once informs me of how many people in that location i'll leave it to secure it in case of a fire because anything more than 10 i won't be able to evacuate anyway otherwise i will look at western esterly in oldtown to start off with other,Action words
charlie k35 designated yankee av60 designated zulu,Communications
alpha mike 3535 six pax,Rescue words
bravo trying to head the fire off it doesn't the underwood or castlehill over,Situation Awareness
alpha india 6 fire spreading towards the village of astley of a limited right one good wherever,Situation Awareness
and check the church and also astley house and then between the two of you do the church police station in hospital in south,Action words
does,Other
roger thanks what size is anybody need water,Fire words
charlie it would be fantastic help lowtown  and then like esterly  in westhill i'm not quite sure why i need to know about there being red squirrels in firwood as well as possibly here saving human lives travelling woodside might be busy then,Intel (from newspapers)
and the holbeechwood house including thetford so drop into thetford and it would be charged up holbeechwood that single location the alfa giulietta 14 do denston where the cops and worthington and i'll keep my fire-unit with me so i've got three ship just confirm epping brightwood langdalewood and thetford do you go to thetford to,Situation Awareness
alpha you want to  go out to the extremities first and i'll put a rescue vehicle in the winterfell to check that area and then i'll send one down to wildwood  to campsite down the bug i can see i can't check but i'll send someone to,Action words
charlie newton  has not been reviewed the oldtown yes i'm going sending unit 9 to newton to as well obviously gets a unitary fuel s3 which is in a building in charville,Situation Awareness
towards the eastern side western sides towards shrawleywood rather cover,Situation Awareness
charlie is fine it's a present to thetford go right,Situation Awareness
this is bravo is winter for the next area we need to aim to protect then i found two people in a l19 which is in beaconhill so should probably avoid that,Rescue words
charlie to tea malton is now clear occupants of police station so could i have a fire-unit_3 on the police and i if i be used elsewhere please thank you i was,Situation Awareness
this is charlie unloading up and people rescue in woodside,Rescue words
charlie noted thank you for that we use that as a protect the fire-truck if there's a fire nearby will be ignited at grid references m4 and u25 in 3 minutes guys will be ignited at grid references4 and u 25 in 3 minutes,Communications
this is charlie the fire has so fast u88 and that is the front of the fire over,Communications
bravo eight because there's a lot of people in charville over,Situation Awareness
in about 1-minute up rob a team with pay to have lost lowtown|1,Situation Awareness
this is charlie yeah that's wanted in the church hanley all seem to be empty i'm going to one of my vehicles up to malton to rescue that i think of the main protein needs the going to start a case 39 because i think that's going to hit the most racist over,Reasoning words
that puts greenhill and lowtown at risk of moving to hospital in greenhill over,Situation Awareness
alpha says you've got three i'm just thinking in terms of cutting down the numbers that you have to juggle yeah i find a high value when i'm going to plant someone on there yes i'll probably leave one engine and weddington if the fires are nearby if not i can move the engines you it'll be easier as we can see everything first,Action words
y vehicle on route to hospital in lowtown over,Situation Awareness
