Sentence,Label
charlie noted,Communications
alpha hotel 43,Communications
charlie woodside could be within a fire in line of this fire if it moves to the north over,Fire words
charlie turtle course we can form a line across the northern edge of worthington that worked at that that should work there other,Named Locations
i'm still on transit i'm just coming through the bottom of which would now project,Other
bravo lowtown  and newton and after,Named Locations
bravos is,Communications
this is alpha my first my first port of call would probably be to check the three major towns with big buildings over,Action words
alpha so mine says that there is a school team football and apparently like boys and girls age 9 to 11are doing well it's inspired a lot of kids to take up football and it says that they're team is in breyden royals are coming to visit canada so i guess we're in canada now it seems to suggest that there is one that sort of local shopping centre and on the map i can see that is worthington that has,Reasoning words
alpha what's the have you got monday august 14th as well as your date a music that's what's going on hazeycopse music i do not know where that be on the map it's just usa today and your papers today so i haven't got can't see any specific locations on the map just a good lineup so how you so have loads of of people staying in buildings who's got the prisoners escape to something like that so it's a room full of rest they are responding to a report of a robbery in swanton and peace officers arrested and then take me to custody at castleton has been an outrage wants to civil right leaders and the calling for an investigation also there's going to be a police open day event on that day i miss you,Rescue words
alpha and i've got bearwood which would a newforest are going to be the quick burning for all the forrester park send and are some weird will be quick benidorm,Hills and Forests
my dad castleton if i'm going over,Named Locations
bravo sounds good to me you're planning time is now over,Communications
a,Other
bravo reporting on the recce of holvern 108 pax in the church and the restless very sparsely populated over,Rescue words
charlie looks like it's heading to travel between private charter confirm game my work positioning fire-engines on the houses over,Reasoning words
roger that you got one towards forward and one that's good newton oldtown think i can clear out with side i'm going to check travel between to split assets during the 2/4 signs have sent to firetrucks to bearwood sorry,Action words
charlie 6a west 112 epping civilian 76 moving to,Named Locations
bravo you get a resource from your number_7,Communications
charlie trenchwood  campsite is empty castlehill so is empty over,Woods
this is alpha yeah that's probably a good idea and then pats,Communications
charlie i have handful of people over,Rescue words
bravo team is,Communications
bravo be where are you two is nearby my house uncle signs,Communications
this is charlie i'm there now i'm doing it as quick as the ones closest to it,Communications
manuscript is about firwood where the species of red squirrels which is good source food and that from the pine cones and seeds possibly think there's going to be quite a few people around that area confirm firwood rather esterly confirm,Rescue words
this is bravo this fire-truck 80s alternative and also heading to the middle sorry about that,Fire words
to hanley now,Named Locations
this is the referee units unloading and heading to the bottom part just in case with swanton,Named Locations
scene biot in hanley revisiting over,Intel (from newspapers)
there now i tell if you move you're fucked up 62g,Other
suggest call you one out to charles population of the new movie that won a little further to south of 7,Reasoning words
that puts greenhill and lowtown at risk of moving to hospital in greenhill over,Buildings
roger on route over,Communications
bravo water low near beaconhill should i head anywhere might have to head to the refill station as 7 is out title no sign of people around beaconhill moving a unit 2 to see if the fire spread,Rescue words
bravo checked malton and there's any singleton police station is my priority 106,Action words
roger recommend sending the two water bowsers and the two rescue truck we can take some time risk on them privately,Fire words
charlie rescue truck is now in safe location and unloading over,Directions
this is charlie sending out a green hill has anyone got a visual on the fire that was around the newforest,Fire words
alpha the refuelling is great north way great north of the centre of fuelling point at uniform 29 already vehicles are now and two pax at the bust and moving to the eastern side of woodside town in the middle private all it appears fire lowtown has spent itself out but i can't see directly to the west after all west of those to be clear as well after all heading up to the centre of the map no to the wind change has happened now is now blowing west all i will send assets to newton to newton,Rescue words
now over,Communications
fire in the southeast corner has a scared me as well so refilling and coming up with one unit private all fire to the southeast of malton seems is spreading just started to the east building southeast corner of winterfold protecting still got over,Fire words
bravo can you move your red upwards have a,Communications
this is bravo castleton it is very likely to be busy beaconhill is potentially to be busy and probably are individuals both in hanley and swanton,Hills and Forests
charlie it was is mostly forest and houses around sun with esterly in westfield maybe discover,Named Locations
charlie probably any comments on the map and then it's not over,Communications
bravo confirm,Communications
allocated malton yo17 up to the small tenders to regroup with the three-quarter set up there other oscar 38 one person the wind has now changed it's going to be coming from a northerly direction pushing south swanton claire standfast 1 pax at oscar 38 and 1 pax at papa 40 winterfold clear probably about 24567 people spread around winterfold and will send both my recover,Rescue words
charlie how many people alton there's 106 people at the police station in a couple more houses around it ok i'll start evacuating a small houses or leave the building a copy,Rescue words
charlie conquer,Communications
roger help in what way to ah fter they suggested move up towards i would say and travel neither of those two locations have been cleared that contain dance moves itself out of baseline over,Reasoning words
bravos,Communications
22 people,Rescue words
bravo you can use your phone 3 days to nip that fire off on the 26th over,Fire words
uno,Other
bravo confirm that fight to the northeast of greenhill has been sorted over,Hills and Forests
after all moving my vehicles to the northeast corner of woodside given we've got charville and greenhill is the centre of mass of people in this within this scenario,Rescue words
charlie negative,Communications
alpha back on over,Communications
at last time so i'll take one 14 complete one fire-truck one two and three and then team too i will be split between yourselves,Fire words
charlie remember since there's only one campsite always but one engine on it stop the fire rather than actually said the people from it out,Rescue words
this is charlie at yet as a handful of people in winterfold i think maltings now gone so i send my other actually person down,Rescue words
this is alpha mine says that there is a music festival in hazy coats but where is that,Intel (from newspapers)
i'm moving to west hill now,Other
charlie if you send a rescue unit to holvern and one to worthington and then,Named Locations
bravo i do not have any looking at,Communications
charlie copies and send one rescue vehicle to lowtown to intel that was provided on night cottage hospital,Buildings
this is our farm moving units 1 and 2 to around unit for wind speed metre is the fire spreading quite quickly close denston almost evacuated,Fire words
alpha greenhill and woodside,Woods
y truck to or personnel recover,Communications
alpha that s3 has 27 people in it i've got quite a lot of people in the large buildings and shovel but the fire wasn't heading that way so i wasn't really that time how many people did you find in charville so in travel the at for big buildings top left 26 middle 27 top right 32 bottom right 13 now that case we make him child the priority at least another two fire at,Rescue words
this is possibly if there's a protest going on and,Other
charlie out of delta 1300,Communications
the resupply depot switching the supply of water to my units in the sofa and,Fire words
charlie leicester police station i've cleared malton over,Buildings
in there is one person at my current position on five,Other
this is alpha every stratford the people from lowtown should we focus our efforts on the the fire that's near greenhill shall we all go up there motown go,Rescue words
charlie can you move nine down to blackhill to start looking in there please yes i suggest we we send some people towards black he'll just in case that fire heads to the southeast or weekend at centre play,Rescue words
charlie just moved by firefighter plants to south of the church in holvern going towards the church in holvern on top of the church evacuation of the fire south of me,Fire words
charlie and currently loading at some people in winterfold,Rescue words
there now personal whether private or beaconhill is under threat to prioritise or someone you know is for beaconhill after,Hills and Forests
charlie did you evacuate 6sa shelly confirmed i've evacuated everything five and below currently evacuating are for and then i'll try the house next to it but all of the ones that i've got white going to them need to be cover,Action words
bravo took all signs check the church and cuddling area around west and east or also pick up hospital greenhill over,Action words
charlie here just double-checking but it doesn't look to be any your suggestion sounds right with the big buildings are so i would infer them that travel cos it's got for industrial units and houses is morfa commercial centre because oldtown has builders and many more houses so that sounds good to me,Action words
alpha golf 8 gravel confirm,Communications
roger that leaving a fire exit to sit on lima 14 over,Fire words
0 in the church in breydenever try with a 9 to clear braid and complete so you can turn over,Action words
roger street hearing november one to reply in them all move into the block south of heaven heaven moving so fat holbeechwood give us some depth if you're going to go between holbeechwood over,Woods
charlie to team it's all moving to castleton fire controlled and put out in the most of hanley but unfortunately swanton seems to have been completely over,Fire words
charlie team 4sa castleton should be sparsely populated area evacuated a few from there the beginning of this of this and i'm just loading up for more however has been through i'm currently on recce in the area of castlehill and under the wood to see if the fire is a splint off in that direction at the moment i've lost contact with for,Action words
you have 3 minutes to further plan your approach with the snowy map and newspaper intelligence report available we have two alternative campsites are we happy for me to go to wild and the other assets go to trenchwood  over,Woods
alpha it looks like we've contain thetford so perhaps we can meet us at south 20k,Reasoning words
i think you would look earlier there were no people found in langdale with,Rescue words
this is alpha on my way,Communications
charlie do not move one of my legs otherwise i need to turn round now to get them anyway,Communications
charlie if you'd be able to do that that is potentially very large conference there ever yeah that is,Intel (from newspapers)
alpha ok so just go for michael i'm with all our units around underwood elvis i can't see your guys units by stack tomato 46a stacks 12-in free just to the right of the two trees that just let me know if that's that's going to stop the fire so i can't see it yet,Fire words
bravo team five spreading south,Communications
charlie do you want to start collecting with the drop them off at fire break or move to holvern rescue vehicle i'm just going to continue breydon first but then after that i will do but if someone can give me out on anything first out of a useful moving epping was relatively clear we still have gaps in information before we get any more fires epping anywhere else at langdalewood for me over,Fire words
charlie not going down there after all rather that bothered will send it one more structure to investigate now s b on route to hotel 77 how tall,Communications
this is alpha i'm really trying than they're on their way but just slowly turn that my one of my rescue vehicles is still coming up from i think there's been quite slow i didn't holler need to be on main priority now over,Action words
charlie yeah but i need to go off load so if you guys can hold down the fort up it's ok for you if when she gets where is if one goes to word threes going and it just sits there than that should be fine over,Communications
charlie to team underwood is clear of cities over,Woods
are,Other
charlie jones if you got a lowtown|1,Named Locations
agree seems to be quite effective so far to,Other
charlie copied understood starting to evacuate from greenhill,Hills and Forests
roger moving any other foxtrot callsign to,Communications
this is alpha i think we may contain the fire up and green hill i'm going to just had one towards charville just to check it hasn't spread over,Action words
bravo can you look at cover,Communications
charlie no pressure,Communications
this is bravo maybe we should start a defensive line between castleton and underwood,Woods
charlie just confirm you going to,Communications
also for,Other
this is a doing now how many people wellington i know we do not waiting on thetford because i think it looks like we might lose thetford yeah i think so move everything they denston farm up to thetford now to sort support that too soft try and say thetford or is it the denton by can't spread anywhere if it carries on going southeast it just the vegetation yeah i've moved the fire engine up to thetford and my other words tank keeping on the wind direction just in case the fire decides to move down to worthington that we've been we lose we might lose visibility of the fire yeah i think that's gone yeah agreed we can't seem to get on top fire because it's spreading on three fronts are too close to france,Rescue words
received,Other
allcallsigns fire in firwood is getting out of control just with two firetrucks,Fire words
yes i will do that now,Other
this is charlie copied want so we'll be rescued at sea of moving to holvern straight to the church,Named Locations
to confirm if you move down next bus at 4 at least response thanks over,Communications
charlie thetford if we get eyes on thetford as soon as poss for that kind of is probably you know the tension area is closest to up or worthington breyden in thetford your,Named Locations
this is nothing to do with the tops and over,Communications
charlie's team trenchwood  is empty waited over,Woods
this is alpha can we have a water at,Fire words
this is alpha so mine is talking about a music festival in hazeycopse which i do not think is on here but i assume that means we should probably get the campsite in trenchwood  and wildwood  just thinking about tactics if people could communicate when they're on like 10 to 15 l of water left in their tanks then that means that i can try and get a fire-truck over,Rescue words
charlie agreed on now moving one evacuation accepted greenhill in anticipation i'll leave that i leave 9 in the centre for now over,Hills and Forests
bravo sending a truck over,Communications
charlie great for that first fire surround p,Fire words
bravo just leave 8 ways for now and refunding free,Communications
castleton which units are moving up to malton we have to use fire-unit 84-85 up to malton,Fire words
bravo copied send it both fighting music vehicle for on top of it over,Intel (from newspapers)
a copy,Communications
malton instead of buying a for a,Other
charlie ok what about that police station in castleton,Buildings
alpha 5 just confirm you anymore around potter five to confirm there's no more fire in that northwest corner of my eye i know i'm fine if i right now it just going out just going out and my location to move now over,Directions
i'll just keep an eye on the m5 going towards sunwood,Woods
100 people so i recommend maybe doing you bear i know it's not like the original plan that i think it's such a like concentrated number of people and it's right next to a rescue so i think it might be good to get out the way,Rescue words
router,Other
this is charlie at my vehicle has had not to autovan and the other one is coming back down to unload rescue people,Rescue words
charlie if i do not think i'm going to  use another 7 water lisa,Reasoning words
charlie we check again my phone sorry i was going to go to i can go to moulton run out to that side i was going to check winterfold is close to the previous proposed start positions to check that i just like it woodside castleton then rather happy with that liquid go to do the castlehill hospital in the night building and it's close to the the centre of the winter fault and then i'll go to the other side up to malton rescue units heading to castlehill and winterfold person and,Action words
this is charlie that's lowtown|1and esterly clear,Named Locations
carrying out recce,Action words
charlie actually do travel and then oldtown,Named Locations
you before you run out of it all constant updates on fire spreading will be very useful for do we think that locating fire spread by like between wonderful and underwood or saying specific coordinates will be more useful specific coordinates i think will be more useful for me all my rescue units are in castleton and in the middle of castlehill and i've popped my fire-unit in the direction of trench would and surely wet or move it closer to where the actual fire is months we know,Reasoning words
charlie act,Communications
alpha move my one for reece flavour 112 people in the hospital north east over,Rescue words
bravo can suggest slightly alternatively if you go astley to thetford note in the wind now west to east if you start east and head west and will limit the trial someone record vehicle to holvern 12 worthington and my foxtrot 62 denston over,Reasoning words
alpha i'm going to occupy two of those buildings and then we'll start from there baseline on 9/11 south oxford suggest 12:00 caps that last building always clear,Reasoning words
alpha mike for currency unit 5 now as well 25 chocolate have iron deficiency of,Communications
does,Other
allcallsigns for your way of sending lena 7 to resupply it's empty of water i've still got a fire to the a of astley other,Fire words
alpha juliet 6 confirm rockstar 2020 volvo another country has 148ml and locatedco5 can we can we move that to,Action words
bravo can we have on water truck at,Fire words
the other large building and castlehill,Buildings
alpha hotel six moving now i'm sorry for,Communications
charlie  noticed that the wind heading from north to south recommend prioritising evacuation of winterfold cantilever a team one that's me we'll put and fire-truck 6 will put in a block on whisky in the top right hand corner and 18 to a block on a zero in the south unless we think that we need to prioritise the population centre down between wildwood  handling,Reasoning words
alpha india 6 fire spreading towards the village of astley of a limited right one good wherever,Fire words
charlie is,Communications
this is bravo mine is report suggests that individuals in hanley it's wanting and there is definitely people in castleton mine,Rescue words
winter photo so very low just wanted to say that i'm just doing the other heart the western side of winterfold for now i'm looking for a copy or cool science is,Named Locations
teams,Other
roger dream the fire x-ray x-ray it was going to your firwood it is burning pretty out of control in multi directions 360 directions to firetrucks to fight it i think at the moment the biggest risk is to woodside i will continue to monitor if it gets our control we might need to do,Reasoning words
so y13 should be able to be dealt with 45 and 6 british deployed in all reality mind to have 11 hour to east the concern will still be charville with the number of my unit 1 and 3 you know fuel and are moving out grave might be worth refilling your water bowsers now we got a spare moment ever,Fire words
this is a bit worried about charville,Named Locations
bravo he moved lima 712 travel done out after i'm going to reply foxtrot six and an assist,Communications
mine is in attacking a fire,Fire words
alpha repositioning down towards blackhill,Communications
this is my fire-truck near greenhill but do not really know what sells i can't see any fires where i am current situationca10,Fire words
alpha echo 15 local signs by 33 is on victor 2021 want it for,Communications
alpha the wind is now going from west to east to threatened populations will be greenhill newton by the look of it,Buildings
bravo two,Communications
this is how far is that implicated at all bear in mind the actual undressed the false arrest happened in hanley that might be the location of a protest yeah i think that's the possibility as,Reasoning words
charlie good job quality mission accomplished will not be reignited at k35 you message that kp35 and a e16 in 2 minutes repeat play 35 and 8016 in 2 minutes i've seen oh dear alveston be advised we're not going south to north sea sending unit 10 to the bright wood campsite and92 epping to advise on fire-unit_6,Fire words
55 on its way rather talk or signs report a fire just west of breydon,Fire words
this is bravo i'll be meeting my water tankers up towards astley and horan,Fire words
this is bravo i have a fire-truck moving to a k39 in preparation for the fire and i will have a movie to p20 as well,Fire words
roger population the people i had picked up on the outskirts of newtown and i've dropped off in the centre of newton over,Rescue words
can you repeat that,Other
agreed to create a baseline vibrate here we can see one and three of your three units on to something like 25,Other
roger water unit 7 refill or left sport t1400 confirm moving unit 7 left to support 214 enough water at the moment,Action words
y vehicle to the church inn brading to check the people there i think i should move my alicia couple of my fire engines to braydon to the of with the wind coming from that direction the north northwest corner,Rescue words
this is also,Other
is a,Other
bravo key just move your refuel this wagon up one,Communications
comparatie is the firing a m44 go to put the centre of my bassline in,Other
charlie could 7 move down to the big fire as well after all you sending my units there as well words and support around breyden as it will probably go left in a little while i was wellington checked or not worthington,Action words
took all signs westhill and esterly there's no people about charger,Rescue words
bravo which were used under your units initially travel woodside and greenhill to start with,Woods
move vehicle down to costing to decorate their over,Communications
this is charlie where would you like to go for my second rescue truck shall i head up to woodside,Woods
alpha i've looked at the map and the only campsite i can see is at wildwood  we possibly assume that that's where the festival is over,Woods
this is bravo i'm placing a water tank and two engines on h29 just below where one of the sizes going to set before it reaches wildwood do we account for the other 100 people yet if there's 250 people on the board,Rescue words
alpha team convention with multiple fires x-ray yankee zulu at any point in trying to do any record of population lay down perhaps the campsites i could go to winterfold 1 rescue truck deploy down to castleton just to recce,Action words
understood i'll do the rest of the edge of newton  then moved to blackhill depending on number of pax,Rescue words
roger malton is now complete apart from the police station over,Buildings
bravo remove a right by one,Communications
this is charlie in the case of fire in my location on denston and i've got a full tank still have the top 2 having one in each epoch is a low-risk target,Directions
charlie i'll send you a recover,Communications
roger all moving a refuelling water fuelling vehicle to,Fire words
charlie city the church still looking good as point is coming in holbeechwood open the remains of team set a fire-engine on it she's fine fire-engines 4 and 5 out of water requesting back of the church at holvern asap so does not have any more water that yes,Fire words
alpha fire is spread in southwest in the swanton direction and it is through a pine forest which is going quickly over,Fire words
charlie the numbers 2 and 2 needs to fill up with water thank you,Fire words
bravo can i get your 7 to refill mine to please confirm moving units josephine do you get an assessment of a casualties at castleton civilians at castleton over,Named Locations
the gaps between you for acer lowtown  or just normal vegetation and some which is slower burning which is good,Named Locations
bravo 11 clear at,Communications
coming towards newton,Other
bravos so around the bottom right of them at aj,Communications
this is bravo doing the same,Communications
yeah i agree,Other
bravo or water thing at number_7 is done with you so feel free to move out with you,Fire words
this is alpha the fire centre hanley,Fire words
somebody can go to thetford,Named Locations
charlie's here and hospital i'm not sure that i write,Buildings
charlie confirm my firetrucks put a fire in the big buildings at,Fire words
charlie would that we just need to make sure i'm going north of someone over,Communications
roger a police station vehicles myself east corner over,Buildings
roger that of course i'm moving assets one and two down towards the fire just southwest of a centre tried to,Fire words
rogeri'm going to send my trucks to follow respray vehicle which is now just about working police station in castleton for people total in beaconhill malton over,Rescue words
bravos team moving units 4 and 5 towards hanley swanton over,Named Locations
charlie thetford rescue has a loading head and back there rescue secondary gina is unloading and no head down to worthington unless you'd like me to denston in again this i think denston is burnt out so worthington the next stop,Reasoning words
alpha that probably means all the thetford denstonhall worthington based on these occasions having a lot of large buildings,Buildings
alpha echo 13,Communications
bravo confirm moved unit for,Communications
roger have sent a fire truck 62 mike in vicinity of the fire in tay to 50va,Fire words
this is alpha if someone else come and take the lower half of this fire up and greenhill so around ak11 and 12 already there,Fire words
bravo whereabouts in the south near hanley and swanton play unit between hanley and swanton unit between swanton and castlehill and unit between underwear in castleton just so we scoped out and we can move to a fire as quickly as possible,Fire words
this is individuals at brightwood there are three individuals at worthington and the two big buildings in denston there are three and each building thanks for commissions just confirming that he building at x 3 actually i think that is going to be the first one in the right over,Reasoning words
this is over,Communications
alpha received over,Communications
charlie yes that's got 100 or so people in so that would be my assessment over,Rescue words
charlie 10 on it's way out of the safe location is contacted the west of holvern in,Directions
charlie in that i will position the unit for at hanley church and unit 5 her castleton police station,Buildings
this is rather not sure how many people are in this town so we'll probably be good to get some recon about that is a,Rescue words
this is alpha confirm,Communications
a long time to even know 10 people from a building into the safe zone and some of the buildings in take 100 people so the small building yes for large buildings we can have to take the light building over,Rescue words
this is alpha my one is about a school football team information that i can galleries relevant but they are based in breyden so i am assuming there's a decent population size there it is,Intel (from newspapers)
charlie 13 people at charville in the large building just going to start a preliminary rescue,Rescue words
ed thank you i didn't know,Other
bravo ok,Communications
position in front of underwood to protect castlehill to team i've got unit 9 heading to handley and swantont to do a civvy count advice but unit_6 please over,Woods
this is charlie my newspaper bit is about in castlehill i'm not entirely sure how unless it's a link along the lines of anti-social behaviour there for that might be where it's going to start at,Intel (from newspapers)
those three,Other
bravo to all church at holvern contains 108 person's confirm 108 person's helper tool,Named Locations
after always there anybody worthington do we know about all night after all that and no people or we do not know,Rescue words
this is charlie i have one fire in the top part so it is in u19 world you like me,Fire words
roger move,Communications
bravo of the royal visit is scheduled to take place a shopping centre by can't see that on our map as yet other start i'll take my callsigns up to the northeast corner over,Intel (from newspapers)
roger i'm also nice buildings have got quite a significant people in other populations of terror three my 3 can patrol around charville which need to move the other engines how to protect her woodside i will move my two to the south of the fire can you move your 7 bowser into woodside on the sierra 1500 engine to down south is 40 contained as,Rescue words
that mean we want to investigate oldtown at lowtown and charville this assumption about squirrels are human lives not squirrels all life matters except terms of fire risk to oldtown of charville so hope it's like it's off we have time to respond when we went to look at newtown right as well between that and i will down quite a few houses and potentially life,Fire words
charlie crossed off list side police station is empty,Buildings
charlie acknowledged i'll try and breydon cheap titles,Action words
i'm just taking winterfold cos that seems to be potentially where it might go the head in north west,Named Locations
on currently fighting for,Other
this is alpha and concentrate bottom left hand corner of that by now this the bottom i'm going to fire i'm leaving my unit 4 and my water unit back towards the active but not the advised pass-through mode to the ack fire now,Fire words
this is castleton castlehill,Named Locations
charlie,Communications
bravo i'll leave one unit near brightwood and then i spoke too soon forces at work yeah it's probably all units need to head to the north of holbeechwood,Woods
this is our first cause there at wildwood  104 in this campsite over,Woods
charlie holvern church have 108 people in stadium 108 holvern is more than half of our attention population we need to be prepared to holvern over,Rescue words
roger largely by yankees now moving at pace towards newton  evacuated over,Communications
this is bravo my newspaper report says that royals will be visiting a local shopping centre to get to me that one of the towns with large buildings and i'll be a lot of lot of people there,Rescue words
charlie's lights hit lowtown  with the wind direction what's your plan,Buildings
bravo in the whole village or just in one over,Communications
ing the denston area over,Named Locations
charlie what do that sits on top with 10 of course i,Communications
sending both units 4 and 5 up to deptford suggest containment,Reasoning words
charlie 20 25 south breydon and also golf 5 the poem ready to evacuate as required over,Named Locations
on the passover,Communications
this is charlie the fire has so fast u88 and that is the front of the fire over,Fire words
this is alpha my newspaper report is about hospital in lowtown  and that's probably over,Buildings
bravo moved to above the n  even somebody to high-rises two large buildings in denston worthington naked only contain for people with water make best way to wellington the,Rescue words
charlie music festival extravaganza the annual hazeycopse music festival but i can't see it was called hazeycopse so i can use it festival at the campsite so i got over,Intel (from newspapers)
confirmed team campsite in wildwood  has 104 person's going to be party number one is surrounded by very flammable trees after the team prioritised castleton and malton i'm happy to cover,Woods
this is charlie there's quite a few people as well so it looks like the charville green hill so i think i've only found currently7 people in woodside so there's not too many in there to lowtown  those people so you can focus our efforts above,Rescue words
this is charlie in terms of evacuating people i found two people in newton  a j33 in a 32amp not imagining the fire will go too far down majors need to reassess later,Rescue words
charlie i need to refuel perhaps bottom right change my location thank you 7 on its way to supplement,Directions
take over,Communications
this is alpha yeah that seems like a good idea the other thing is beaconhill malton and castlehill all have large buildings especially if there was another thing at castlehill was the car theft me to take malton winterfold and check applicants would yes yeah that that could be a good idea sorry,Action words
charlie sorry,Communications
bravo you can spare one of your browsers in the northwest fire we are you forever your,Fire words
alpha 2 in,Communications
charlie acknowledge fire heading that way,Fire words
bravos quest i'm not your cursor moving on my map so i've only got my people doing a bit of static now that makes sense they confirmed nation of your teams you sing on the victor 24 fire at the minute i've got no concern about the northern fire because it's away from life so i'll put it up there just to see what that fires doing and,Rescue words
this is bravo i'm currently searching in newton and have only found one person so far ok,Communications
charlie can you repeat the question please as a child in thetford my rescue vehicle do you want me to head to holvern to rescue so how many people are up there or to astley or whether i should head down to breydon and epping with my other rescue vehicle,Rescue words
roger that i'll send asset to the campsite at trenchford and wildwood  quickly identify the empty or i can clear people from them then the the equation but my main worry is around the urban areas where there's lots of people over,Rescue words
charlie to give me back one to protect the church over,Communications
alpha i'm moving to the north of greenhill with all three protect the hospital over,Buildings
bravo team 5 90 persons located at church in winterfold no person of,Directions
that's ok,Other
charlie we need to church in winterfold  next to your number 5 ok i'll put number 5 on it is apple looks like the lost control of that fire in the bottom left hand corner establish whether there was anything going on in swanton,Reasoning words
this is bravo i can confirm that i am on the police station vs,Buildings
esterly direction towards that could wood and the south east 10 now and darren one grey squirrel confirm what you want foxtrot six wind direction change south-north advert i'm going to suggest i go down south of brightwood to block given that often although i suggest,Reasoning words
allcallsigns so i presume we're happy that parties is like buildings hospitals places where we can congregate large numbers if i can't evacuate them confirm over,Buildings
roger copied over,Communications
this is charlie at the wyreforest over,Hills and Forests
to help with hertford over,Communications
charlie sounds good would you mind angel then if you've checked those two over,Action words
this is bravo ok i'll leave a fire-truck over,Fire words
copy i will pass the water cooling locations coordinates and as a man any fire starts,Directions
this is alpha happy for that to be at mike 29 over,Communications
charlie girls an echo 3 i'm just went for the record i know moving backwards dead forever currently along the full so,Communications
charlie receives i'm focusing rescue on that bit at the moment just because there's more people there team reshaping fire towards langdalewood use the birch trees shall we align along the column half yep great idea,Rescue words
alpha echoes 5 over,Communications
this is alpha that's very likely the royal so shall we prioritise in the church fete yeah send recover,Intel (from newspapers)
this is bravo i think we should all head up to greenhill,Reasoning words
alpha enroute,Communications
this is alpha refilling number 2 is water tank empty,Fire words
this is bravo fire-truck 3 the water tank is next to you to refill,Fire words
business,Other
hang on fire come in to take out position to get back immediately,Fire words
this is going centre of a board to refill water,Fire words
at all i will leave one water vehicle and the southern from the central water refilling station on leave one there no the word is a wind coming from the westside river fire avenue hotel and you will be under threat over,Fire words
bravo to,Communications
bravo to all 0 persons in police station at holvern it's on fire anyway so today,Fire words
alpha is,Communications
charlie it how to find a balance to having enough cover,Action words
bravo to royal visit to a shopping centre anywhere there's large worthington denston thetford that's most likely after all might be worse than looking at breydon thetford and worthington jewellers but these up i'm have to take breydon thetford cos i've got the rescue vehicles so the three large building services potential 400 pax i'll head to worthington 151 water truck by the central area and a 1 water truck who plays that,Rescue words
charlie football,Intel (from newspapers)
roger at the moment it's northwest just at bottom of holbeechwood just started obvious now local science units on route to astley to relocate as identified by,Woods
bravo to all those a few pax in oldtown large berries oldtown taxi removing personnel from top-left house in greenhill,Rescue words
charlie continuing rescuing around thetford fire looking kind of manageable your later station by u2 for when you need it 8 to the buy one so i can refill it hasn't got much left but 7 is currently off to refuel 7 on its way to act as refuel,Fire words
i've,Other
with number for engine 5 to south of to that contain i'm going to resupply tank at 7 if no one is currently refilling 112 people in hospital in greenhill 112 in greenhill over,Rescue words
charlie to,Communications
alpha you plus my reserve go to,Communications
bravo's got four and five will head down to worthing,Communications
alpha ok,Communications
this is alpha the fire seems to be extinguished between a h7 and aj90 working on the diagrams to get around the village l30 m29 and m30,Fire words
alpha vs,Communications
bravo lever 7 down to just southeast of the campsite whatever,Communications
alpha kilo 7/2,Communications
bravo has the house at 9even evacuated i'm not sure i think so just took my 92 over,Reasoning words
roger sending both my units up to you now it low x about to get it over,Communications
is going up,Other
this is bravo i'm going to set up a fine line with you can see the,Communications
i said one rescue vehicle to  lowtown  one to greenhill that's what church the hospital,Buildings
this is where can i confirm that fire-truck 7 can be moved to give it out of the firetrucks,Fire words
charlie to team worthington hospital and worthington tower-block are both confirmed ii's 0 pax of look around the rest of worthington over,Rescue words
this is charlie the fire at j24 is the winds change now that's going to go south and hit castlehill wildwood  a potentially handling swanton depending on how long it goes over,Fire words
alpha 50 use my units to search castlehill,Communications
charlie i've got 4 and 5 engine on the westside of breydon,Named Locations
bravo i've not got a good track on fire whereabouts is the extent of the burn at the moment from your point of view the burn is now into breyden,Fire words
moving,Other
roger spices for pastry contains around bolton at all units heading to south east of underwood after all underwood appears to be getting into under private all over,Action words
this is alpha the fire is currently at aa86,Fire words
my fire at the moment i'm going to move the five minutes to swanton that hanley's there's nothing really left her the fire that you're right now winterfold ok i'll meet us there are winterfold is pretty much done elvis movie was there towards just north of those buildings well you can just hold it there does not appear to be travelling self at the moment for ok which can you see any town think it's likely to go to,Reasoning words
charlie here i need to read engine just bother is newtown evacuated spread through the night irish spreading to travel this,Communications
ed cos i need to go and under people ever i believe the house next to you is empty is,Rescue words
charlie keep an eye on black as well just in case the wind changed direction,Buildings
i would say with the wind direction for the moment,Buildings
are all course i'm sisters,Other
this is bravo yeah there was tracks on the way,Communications
yeah i'm on the first on the south high-rise with truck 9 evacuating 3 people as we speak other rather team in zulu 21 contact with fire3,Rescue words
this is bravo i will do that as well but a water tank7 is in the p-26 should you need it thank you very much i'm going to fill up both my trucks all of my trucks at number_7 and then go ahead north with you guys rg24 paint that would be appreciated,Fire words
charlie moving towards jay bottom area i wanted to eat and then i'm going to move down to the other fire after all units 1 2 and 3 on their way to brewood,Fire words
this is charlie there's no option for trenchwood,Woods
bravo and myself can't split the northern and southern part of map between us however my preference would be to send a what is the highest density of buildings to clear because one vehicle in thetfordwood there's no one in there and i've saved might i meant having to go there that make sense for me to check the builder yes i'm sensible ard to thetfordwood camp worthington then and ok thank you at least that one can of house on its own holbeechwood i can try and pick that one up when i do the others who's doing worthington me if you come across the other fire or squares just fall out that grid and then we can use the wind directions timework out where the deleted file will be in relation to that point yet happy campsite in thetford would one person,Action words
charlie using my firefighting i said to cover,Fire words
allcallsigns unloading 10 at the transit location to the south of move to the hospital in swanton and invest to the church in hanley was that was,Directions
