Sentence,Label
bravo two teams one person at four people located in a d30 to suggest recover,Reasoning words
bravo watery retail 7/12 thank you will drop off pax back in a new town and decorate from oldtown as far around you force out,Rescue words
"alpha i'll take the centre to set town to castlehill, castleton wildwood all i will keep one fire truck one water bowser to buy the central location and then i'll send one of each down two hanley and swanton to spread the cost of it i'll send personal recover",Fire words
alpha echo 15 local signs by 33 is on victor 2021 want it for,Communications
charlie the my current position is zulu 26 i've got fire on two-thirds of my location of field of you seems that the fire towards denston,Named Locations
bravo team 5 90 persons located at church in winterfold no person of,Named Locations
alpha greenhill and woodside,Woods
you before you run out of it all constant updates on fire spreading will be very useful for do we think that locating fire spread by like between wonderful and underwood or saying specific coordinates will be more useful specific coordinates i think will be more useful for me all my rescue units are in castleton and in the middle of castlehill and i've popped my fire-unit in the direction of trench would and surely wet or move it closer to where the actual fire is months we know,Fire words
alpha house deptford looking i can see the fires at the 21 it's also spreading into epping i've only found two people in epping and i went through that we confirm langdalewood population it was clear i think i was in i'm not sure if i didn't get no i didn't get time to get to that buildings recommend that might be a priority it's ok i'll check that fire round homes been contained on moving engine 1 towards langdale and deptford suggest moving towards deptford in form of baseline as it might already get that sorted by time we get across,Fire words
my protein locations of looking at we campsite at wildwood church at hanley and hospital at malton party building in hostel castleton and then there's police station in court in castleton wrong building in castlehill police station castleton,Named Locations
this is alpha the hospital at greenhill has 112 people over,Rescue words
alpha your vehicles out water moving bowser to your position no cancel that i'm moving i'm moving to you over,Fire words
have a fire engine positioned at the zulu 312 the west of newforest to charville we have 456 in a row on that after all my fire truck million position on the on the top left corner around 11/2 or like i see fire to the western forest products,Hills and Forests
charlie's to my news article is a bit useless it describes a very large gathering that does not give location or anything to where the location is,Directions
this is out for the fire is now hit woodside in the top left corner is fast approaching travel,Fire words
this is bravo it looks like both fires have been extinguished,Fire words
alpha i'm moving to the north of greenhill with all three protect the hospital over,Buildings
this is alpha happy to do wildwood  hand the swanton and then move on to castleton,Named Locations
moving into the town,Other
100 people so i recommend maybe doing you bear i know it's not like the original plan that i think it's such a like concentrated number of people and it's right next to a rescue so i think it might be good to get out the way,Rescue words
i 'm keeping my spare bowser in astley just checking numbers of personnel there unless we need it for anything else 8 is currently in thetford will move closer to thetford act if the rescue vehicles can occupy any of those three big buildings and they got 30 on people in it currently in a kg 9 northernmost building my little one is in denston just going the last building given that fire is likely to the second fire excited to go in holbeechwood i've got my bowser and operate which is available for resupply on kg 10 that going to be available for resupply awesome thanks,Fire words
alpha ok so just go for michael i'm with all our units around underwood elvis i can't see your guys units by stack tomato 46a stacks 12-in free just to the right of the two trees that just let me know if that's that's going to stop the fire so i can't see it yet,Fire words
this is charlie there's quite a few people as well so it looks like the charville green hill so i think i've only found currently7 people in woodside so there's not too many in there to lowtown  those people so you can focus our efforts above,Reasoning words
charlie girls an echo 3 i'm just went for the record i know moving backwards dead forever currently along the full so,Communications
charlie i do concur on not a worthington looks very popular area and maybe stratford as well,Reasoning words
this is charlie how many people are in newton  and the newforest campsite is a,Hills and Forests
bravo you were saying that you're struggling to die or said you two want to park one or both of your engines on the high value targets or similarly,Communications
allcallsigns and chuck bass line it could still get it around as everyone else we to stop it if that makes sense over,Communications
y vehicles to malton and beaconhill is the most population have you got life building and i'll send my fire just north to winterfold  and then on to transferred to the campsite over,Named Locations
alpha insofar in costa now i've only found one or two people in castleton signs i'm taking the cameras being two units to support the south by southeast fire station,Rescue words
bravo team fire at trenchwood  appeers to be coming down towards beaconhill to see if there is any sign of it spreading towards winterfall as well over,Hills and Forests
alpha what do you think yeah i agree i think we can try and push the fire to the side of the residential the heavy ones then we can rescue the people from the last ones and if it gets out of control we can sacrifice of songs we got the people out of his,Fire words
this is bravo do you want me to start moving my units towards underwood over,Woods
after all looks like worthington is safe from the fire pressure from the way there is no happened,Reasoning words
bravo assistance oban fire spreading north and east be advised that hospital al millions can someone remind me where the masses civilians were in holvern please,Fire words
this is alpha my first my first port of call would probably be to check the three major towns with big buildings over,Action words
alpha moving units back to central station via the northwest north west all water replacement vehicles are now at uniform heading to uniform 20 and unicorn tutu dress uniform 20 in uniform 225 vehicles return the central occasions over,Fire words
bravo yet leaving both truck to still unloading pax it's safe locations it takes in taking long time other,Directions
this is charlie where would you like to go for my second rescue truck shall i head up to woodside,Woods
bravo can i get your 7 to refill mine to please confirm moving units josephine do you get an assessment of a casualties at castleton civilians at castleton over,Named Locations
the fires going to esterly,Named Locations
charlie and worried about the fire from cost and heading to underwood and castlehill,Fire words
charlie i've got recover,Communications
bravo affirmative that's not going to say that the evacuation is both trucks in situ and loading it takes a long time i'm going to put basically around the campsite and ignore the rest of the wood might pay off with the campsite but risk to swanton and afterwards so we have to move quickly while you're both chucked half-full five pax and there's 85 pax remaining in campsite over,Reasoning words
please move unit_6 up to north east sent out if you're happy i'm just stopping pfizer,Other
alpha have you got any individuals on the fire greenhill over,Fire words
alpha we find the one of the buildings at malton surely if you are about castleton is pretty much burning turn off my f1 and f3 out of water out for some issues and search buildings people in the building bolton so just going to leave that fire there's nothing around itso where are the most people at the moment to,Named Locations
charlie i can send it one of my vehicles that offer is my main concern is westhill and esterly  given they both flank a deciduous at it might be also be worth looking at the oldtown and you stickers going to burn very quickly depending on the wind direction which is from west to east i think the wind direction is always like this to start off with and kicks any changes over,Reasoning words
bravo6 towards astley other but suggest sorry wrong i suggest we continue making sure to find it went to holvern is epping guardian epping and moving to it now i'll from using an engine north pass it's on the,Named Locations
this is bravo i do not think they have many people in the minute just the police station ok station safe than,Rescue words
charlie confirm it looks like up in the northeast six down towards to south west to support,Action words
charlie just looked at the key the key for the buildings and the shopping centre could possibly be located in thetford denston worthington given that so it's like a building with cross in it and that's no it's about building for example shopping centre locations thetford denston and worthington for scouting do you want to hold your units in the central till we know the location of fire or you going to go scouting,Fire words
bravo team suggest building in worthycopse as a safe house location query over,Named Locations
charlie i think i said number for you to make sure we protect the large building in denston so pretty well place x fack,Buildings
this is charlie i'm going to send my phone was the wyre forest to try and make it shorts down at directions to head off,Action words
bravo team uk news that's driving firwoods lush habitatfr by news report is talking about a community hospital that is being maintained in the lowtown in the southwest but nothing nothing like that,Buildings
bravo june by weather's fire engine number_6 do you want to go to the outside of the fire,Fire words
this is bravo there's about 119 people at greenhill 112 at the hospital and they're there is a one individual at 13,Buildings
this is bravo mine is report suggests that individuals in hanley it's wanting and there is definitely people in castleton mine,Reasoning words
charlie ark as soon as i've established population in the camps so i'll start to move in that direction,Communications
charlie ryan ack find anyone in brightwood unless something to change,Woods
bravo i put my two firefighters on the buildings in denston with the most people and i hope they can save them how many people in ireland have not got anybody so far but one person so far but still can't ask me move 6th may be towards worthington to help with that wellingtons got nobody in it elsa ok you just to contain the fire thenls25 side near worthington think we should be ok for the fire door thetford to put the fire out in the buildings that contain people in breydon towards the fire north of worthington fire in the north moving the recover,Reasoning words
charlie here report saying there's a religious sunday it doesn't say where they on the map ok so possibly people around the church in breydon or holvern i have a newspaper report that suggest that the football team of the breydon strikers that really quite happy with themselves so i think the sunday is probably going to call be part of that so i reckon it's going to be the church in brayden yeah so i think maybe focus our efforts on people and brayden but also looking out for the in places like thetford and worthington shopping centres,Intel (from newspapers)
alpha i'm moving to the north of greenhill with all three protect the hospital over,Hills and Forests
here mine is about a community group in to keep a hospital from closing in lowtown at the hospital in low town is solve fack,Named Locations
bravo as far as i can tell them downward the fire is has turned away from land out would you want fire-truck 6 then and i'll be done that i redirect the trucks is anybody out of the liver thetford or the campsite in thetfordwood over,Named Locations
yes i can confirm that thank you,Other
this is bravo my article is talking about a wrongful arrest of someone who was walking from their home in to a store in swanton and then they were arrested and taken into custody castleton and the incident has sparked outrage among civil rights leaders and members of the local community so potential of people in these towns and potentially busy locations that we need,Directions
mine is talking about some football successes i do not think as well looking for today about a get-together interfaith day trip get up talks about previous incidents religious intolerance and hate headlines but no specific location given for the day,Reasoning words
charlie here just double-checking but it doesn't look to be any your suggestion sounds right with the big buildings are so i would infer them that travel cos it's got for industrial units and houses is morfa commercial centre because oldtown has builders and many more houses so that sounds good to me,Named Locations
charlie can you just keep the 8th stationery it's like and refuel over,Communications
charlie i'm heading towards the top where beacon hills noted are lamb head down,Communications
charlie my newspapers regards to conference doesn't say where but it's a lot of people so looking at the map either oldtown or i would say,Rescue words
bravo team i also have a large gathering it's taking place in a shopping centre involving british royal family doesn't say where the shopping centre is so suggest we consider all locations on the map at this stage and less any further info is provided out same does not refer to a large gathering instead focusing on the success of the top team in breydon not imagining that there's going to be a pic group of people there but i guess we'll see,Named Locations
you do not want to travel with a copy,Communications
bravo please move 8 to,Communications
that's getting replaying on the way back moving to the central weekend bassline around esterly so easily clear and i've got a couple more builders in westhill to declare a moment in a church i haven't played yet but otherwise we're looking alright has anyone blackhill looked at blackhill,Hills and Forests
alpha act moving then is it worth me i've just pushing cells make sure that they're fire has behind to the south towards wanting all the water bowser essentially one side and every weekend i'm going to move maintenance screen towards shrawleywood it's not that way so well screen northeast to someone else can screen to the south of malton it doesn't appear that the fire has a protein to winterfold his good news affecting to move north towards hollywood,Woods
alpha is one person at 025 confirming both of those thank you i think if we can get the engine and that's just get it split it and make it a boy that food in when i can make a start i think i can get most of denston i think that food and do not say going to be the first one it should worthington and probably won't get size breyden over,Reasoning words
charlie crossed off list side police station is empty,Buildings
roger and,Communications
times of hanley or swanton i didn't get very long to check there couple in swanton but not many that i could see but i haven't checked all the buildings this area has been contained well i think if you do would like to see to the other fire i think i can have this one contains her,Named Locations
this is alpha dispatch my third truck up,Communications
this is alpha will let you know as soon as we know where the fire risk is over,Fire words
charlie looking good guys after all now the fire is gone i think we feel when you check any other buildings that haven't been checked so wellington to worthington now after,Reasoning words
charlie team unit 9able to move somewhere else to rescue people alford steam worried about threat to worthington moving 5-minutes down,Named Locations
that's a good idea i move my fire-engine towards there now because i'm confirm if the hanley swanton fire is,Named Locations
this is bravo my article is about squirrels thriving in the woods in firwood and how the squirrels are yeah they're in this office safeguard and protect the wildlife kind of thing looking at this girl the bass there in with the pine trees which burn 3 times fast as well the other areas are the newforest which has got many pints is in a campsite and then some watch wychwood campsite so might be good ones,Intel (from newspapers)
alpha if we've evacuated lowtown|1then currently i do not know the extent of the fire but i think it's about a k6 and it's about 16 note,Reasoning words
this is bravo i actually need to go refill the water tank and the stuff out the clock receives most of the buildings in,Buildings
charlie moving af9 now fire in wildwood  which is right where all of the people are,Woods
charlie excellent in that case i'll cover,Communications
bravo lever 7 down to just southeast of the campsite whatever,Communications
charlie i can send it one of my vehicles that offer is my main concern is westhill and esterly  given they both flank a deciduous at it might be also be worth looking at the oldtown and you stickers going to burn very quickly depending on the wind direction which is from west to east i think the wind direction is always like this to start off with and kicks any changes over,Buildings
understood have you found any large numbers in charville,Named Locations
charlie approximate present there are four personnel in hotel in the wreckage of the town of now,Communications
roger got my fire-truck on the way to the south current location of the fire hits the forest of sunwood  that will probably set up for it and it might be worth concentrating that there's nothing south newton to catch esterly clear in terms of people left to clear out till and easily both completely clear so do not worry about those two locations over,Named Locations
charlie news article is have nothing to report call is about red squirrels in firwood which i am suspecting does not take priority of human right,Intel (from newspapers)
roger my memory is the fire in the south a south easterly corner of the map not the one that said she will come to the northwest so that should be right balance of assets go over,Fire words
this is alpha we've made an assumption that the religious coincide with the football team it might be there it is entirely possible that the fire might be near holvern because they might not they might just be my not be connected events but it might be more likely perhaps that a religious thing is an oven that's true depending on wind direction though we might be able to this calvin if the winds coming from the east noted so over,Intel (from newspapers)
bravo winterfold very much pain over,Named Locations
charlie tuna said that direction how fast found one person oldtownmill building with 27 people in charville,Buildings
bravo to all active fire in winterfold coordinates of e22 units to winterfold on,Fire words
this is no i've just finished the report on people is there are 3 people in 2021 there are 3 peoples21 there are two people in s22 there is one person in 021 there are 2 people in 023 and one person in 25 over,Rescue words
charlie copy turn for myself silver honda civic stolen from castlehill a lot of the time of theft no further until to report letter c a silver on the out and about i think it's wilder wouldn't guess,Reasoning words
bravo 1 tanker already on site in mike 15/15,Communications
this is bravo there's about 119 people at greenhill 112 at the hospital and they're there is a one individual at 13,Hills and Forests
at the start position,Other
bravo can i have one of your water units if it starts full following my three 5 minutes so that it's there when required yes no problem whereabouts on the map would you like it located and,Directions
charlie full let me know if you want it elsewhere ever,Communications
roger that get there ben truck just remind me as the wind direction is the arrow is that west who i come over,Buildings
bravo i put my two firefighters on the buildings in denston with the most people and i hope they can save them how many people in ireland have not got anybody so far but one person so far but still can't ask me move 6th may be towards worthington to help with that wellingtons got nobody in it elsa ok you just to contain the fire thenls25 side near worthington think we should be ok for the fire door thetford to put the fire out in the buildings that contain people in breydon towards the fire north of worthington fire in the north moving the recover,Buildings
to denston in there myself thank you very much for trying to keep it under control going to my screen for what i can see breydon looks so much safe at the moment,Action words
team,Other
this is alpha could we either check the heavily populated areas in charville or get it to greenhill cos i know there's 112 people in the hospital on fire at,Fire words
charlie can you move nine down to blackhill to start looking in there please yes i suggest we we send some people towards black he'll just in case that fire heads to the southeast or weekend at centre play,Rescue words
bravo all i'll send one fire truck to the north of trenchwood in case there is to start that was your ford truck 6 to the west of trenchwood to protect winterfold can i just remind you to use your call signs please which folders are empty a rabbit all fire spreading rapidly north of it for me on beaconhill campsite in trenchwood is empty over,Woods
i think your location if you need me to go to kerry to let me know,Reasoning words
charlie music festival extravaganza the annual hazeycopse music festival but i can't see it was called hazeycopse so i can use it festival at the campsite so i got over,Intel (from newspapers)
charlie suit are we saying there will be a gathering of brading given that is used to describe the properties currently there,Communications
charlie do you want to take bottom right-hand corner of the map then i'll take top right hand corner,Communications
bravo to a while but the fire spreading from where to locate current location shrawleywood to winterfold in winterfold under threat haven't cleared the south sorry,Named Locations
charlie we check again my phone sorry i was going to go to i can go to moulton run out to that side i was going to check winterfold is close to the previous proposed start positions to check that i just like it woodside castleton then rather happy with that liquid go to do the castlehill hospital in the night building and it's close to the the centre of the winter fault and then i'll go to the other side up to malton rescue units heading to castlehill and winterfold person and,Woods
this is bravo mine are in a a30 and rg12,Communications
this is anybody's handle swanton for people and that the campsite in wildwood  safe over,Named Locations
charlie no thanks i will start my 65 fighting over,Communications
after always there anybody worthington do we know about all night after all that and no people or we do not know,Rescue words
this is bravo i was at the trenchwood campsite in that case we do not know where the music festival is it can't be anywhere else because there's no other places people will be shall we set between shall we get shall we protect malta then police station police station and then everybody else between liquid and the police station in malton and then we can ignore the ignore the one that's breaking out i'm near castleton with a good chat depends how fast it goes if it gets that castle hill wind coming from the southeast,Intel (from newspapers)
this is charlie i think if we can try and chat with the fire hydrant popularity areas and try and rescue from the least populated that just giving how slow is get them on the firetrucks i got more chance of rescuing in small towns if we can protect the bigger ones if it got the firetrucks to do it but we can change that up if we need to,Action words
alpha got two units around the church and 13 on its way channels city most esterly  house in holvern as a single pax so just keep an eye out for when you fighting over,Named Locations
charlie brown no i do not i do not see any relevant in here other than perhaps it's something to do with steel industry being cards with the industry i do not know t25 conference centre i mean,Intel (from newspapers)
i'm going to take the so you know the big buildings on in thetford have approximately 30 to 40 people in them evacuate that money it might be worth seeing if we can create a barrier to make it just go all the way around the sides of that food and just avoid that entire that moment over,Buildings
this is alpha we've made an assumption that the religious coincide with the football team it might be there it is entirely possible that the fire might be near holvern because they might not they might just be my not be connected events but it might be more likely perhaps that a religious thing is an oven that's true depending on wind direction though we might be able to this calvin if the winds coming from the east noted so over,Fire words
this is bravo ok i'll leave a fire-truck over,Fire words
charlie looking good guys after all now the fire is gone i think we feel when you check any other buildings that haven't been checked so wellington to worthington now after,Buildings
the resupply depot switching the supply of water to my units in the sofa and,Fire words
bravo to all eligible newspaper report there is a wrongful arrest between the southern details of hanley and swan people are very upset about it and obviously it's wrongful arrest my suggestion is hand in swanton are carriers as it's the police station at castleton and malton baby links there's a car theft auto niko 15 castle hill family in swanton play some honda anyway they did have been told people stop their cars up and then investigating so that could be linked either to have a rest of somebody,Reasoning words
this is bravo i've moved one of my fire engines that thetford and one of my fire engine the dunstan but i think it would be worth checking out worthington as well,Named Locations
alpha echo in alford golf 6 astley still a high population centres something that going to get hit by this as well as total of 5 personnel in whether we need to change tack and focus on the other fire if i leave my browser here protecting 108 people do we need tothe other fire i'll keep eyes on that fire with my safety vehicle riding is now completely clear browsing completely clear so it just epping that we need to concern about i'll take over,Rescue words
this is charlie oldtown it had a hand charville seem to have the most people i can spy the conferences in westhill or easily,Hills and Forests
alpha,Communications
charlie i can send it one of my vehicles that offer is my main concern is westhill and esterly  given they both flank a deciduous at it might be also be worth looking at the oldtown and you stickers going to burn very quickly depending on the wind direction which is from west to east i think the wind direction is always like this to start off with and kicks any changes over,Hills and Forests
this is alpha that's a good sign that probably means it hasn't got to greenhill yet i can also not see any fires but i'll keep her keep her out,Hills and Forests
bravo i'm using bowser 72 your position,Fire words
this is charlie my news article is uk news about the international steel manufacturers conference starting today so potentially that's going to be a high concentration of people either the three large buildings in oldtown or firwood if we really loves red squirrels that's like a hospital cottage i'm getting up the one in greenhill loads of people really like and their fundraising to keep it open and the residents are organising community events and bake sales and donation yeah so it's a hospital cottage that's good in terms of splitting up to do the initial checks if whenever you want to take charville woodside and greenhill and,Action words
charlie howell licking st7 to investigate oldtown but it seems burnt out i was wrong burning request some backup in case fire oldtown spreads to greenhill 123 your way,Fire words
bravo i wouldn't say just keep an eye on the large building so beaconhill and knowlton as in the past5 + personality you now have 3 minutes to further plan your approach with the scenario map and newspaper intelligent reports available festival to check the tent campsite of all the words i think me that's a privacy but not many other thoughts i will send the units to transfer i'm and beacon help and winterfold i'll try and cover,Action words
this is alpha moving my units to the bottom left hand corner of the fire in greenhill as best i can,Hills and Forests
this is a doing now how many people wellington i know we do not waiting on thetford because i think it looks like we might lose thetford yeah i think so move everything they denston farm up to thetford now to sort support that too soft try and say thetford or is it the denton by can't spread anywhere if it carries on going southeast it just the vegetation yeah i've moved the fire engine up to thetford and my other words tank keeping on the wind direction just in case the fire decides to move down to worthington that we've been we lose we might lose visibility of the fire yeah i think that's gone yeah agreed we can't seem to get on top fire because it's spreading on three fronts are too close to france,Buildings
roger team suggest if winterfold doesn't have that many we prioritise the j24 fire rather confirm 0 people in the church 2 people identified so far and houses would suggest recover,Reasoning words
and check the church and also astley house and then between the two of you do the church police station in hospital in south,Named Locations
y vehicles moving to the social cause i suggest we protect the northern edge timber place in the fire trucks in the vicinity of a copy unsure of the smaller buildings about the hospital and large building in worthington did not have any  pax,Reasoning words
charlie if you can do that in lowtown  and just ping me the grids of where the main population is they will be the hospital at least then we know whether we need to decide or not just thinking further on my news article that shows if the fire is in the proximity of forward whether there's a large numbers of people are looking at squirrels but i suspect we have that one of the plan beat my location,Directions
ed cos i need to go and under people ever i believe the house next to you is empty is,Rescue words
bravo vehicles on route to my location to one person deptford would go for the 37 people in the bottom left large building in thetford chorley coat and 10 people,Buildings
charlie worthington is actually pretty empty doesn't seem to be spending anymore holvern ashley at risk is now coming at 6:55 from the south so we need to protect the corner northern is north of those so holbeechwood and  i think we set up a line of defence just to the south of holbeechwood yeah that stuff that makes sense to stop it spreading through the woods into hold on leeds festival my baby do we have an idea of what a population of holding is alright one vehicle going to hold at the moment do not know how many people in there,Named Locations
this is our fundraising addition drives and compassionate leave the local authorities said protest necessarily so and how that might be 3 minutes to further planning approach for the snow map and newspaper intelligence reports available your plan starts now conference eso charville or oldtown look like they have the commercial buildings is already any clue at all as to which one in my by,Intel (from newspapers)
bravo we've got minimum population in the settlement of denston tracking three persons only even though it's large building waiting up for answer for worthington without buildings in langdalewood are my,Buildings
charlie if you can do that in lowtown  and just ping me the grids of where the main population is they will be the hospital at least then we know whether we need to decide or not just thinking further on my news article that shows if the fire is in the proximity of forward whether there's a large numbers of people are looking at squirrels but i suspect we have that one of the plan beat my location,Rescue words
this is there in 9 people at side i can give you the locations later on i will move my unit website to greenhill negative doing there any individuals near the second fire there aren't any i've checked esterly westhill there will empty that i do not know but should be out of range rover,Rescue words
alpha touring place over,Communications
roger out,Communications
alpha move my one for reece flavour 112 people in the hospital north east over,Rescue words
charlie to see me at 9 to turn himself to brenda now to rescue team37 people located in thetford woods campsite request firefighting support,Directions
this is alpha i've moved my truck away from there now but i think it's hit the border and newton  already over,Reasoning words
bravo have a one more quid a yourself sorry wrong fox 06 can you move to the southwest corner of hanley other but i just confirming but i think that should be hanley devoid of any more personnel in the last 1 into romeo 9 now then we can assist with it,Named Locations
charlie to see me at 9 to turn himself to brenda now to rescue team37 people located in thetford woods campsite request firefighting support,Rescue words
charlie wychwood is empty ok i'll send i'll go to oldtowngot 6 people living in woodside ok they spread out today in one building unit in woodside to,Woods
charlie just confirm you going to,Communications
this is bravo i'm placing a water tank and two engines on h29 just below where one of the sizes going to set before it reaches wildwood do we account for the other 100 people yet if there's 250 people on the board,Rescue words
alpha mike forever,Communications
bravo you get a resource from your number_7,Communications
this is our farm moving units 1 and 2 to around unit for wind speed metre is the fire spreading quite quickly close denston almost evacuated,Buildings
bravo to all vehicles t-34 are full sending a set of water try to be revealed herself rather 21655 it was a fool me back replacement truck back to refill unloading personal vehicles in buildings in the current location sets the church in holvern and building in oscar 23-in breydon i'm not going to say so it's over,Buildings
alpha winterfold church 0 pax castlehill hospital 0 the other big building castlehill 0 0 people in hanley church over,Buildings
said to swanton if you're confident this clear,Named Locations
charlie in that i will position the unit for at hanley church and unit 5 her castleton police station,Named Locations
alpha units at north west point because i'm almost full and then having to you sooner,Communications
bravo agreed there anything is to conference centres could somewhere like shovel or oldtownhaving big buildings then to be discombobulated starting somewhere your,Named Locations
this is alpha in case we get any more fires where are our next biggest population areas is it shovel and oldtown over,Named Locations
bravo to all eligible newspaper report there is a wrongful arrest between the southern details of hanley and swan people are very upset about it and obviously it's wrongful arrest my suggestion is hand in swanton are carriers as it's the police station at castleton and malton baby links there's a car theft auto niko 15 castle hill family in swanton play some honda anyway they did have been told people stop their cars up and then investigating so that could be linked either to have a rest of somebody,Buildings
charlie sheen no wind direction the winds just moved southward to people in the top building of the cops so no one in the buildings in esterly for people in total in lowtown  there is only one person and all turn and dust was the fire,Fire words
charlie so i think i've almost played charville leicester police station and i'm checking castleton it looks pretty empty over,Buildings
had forgotten about it might have moved out now to help keep extinguishing fires,Fire words
charlie i would like to suss out the population density areas if everyone would mind having a little look at the main buildings ok i'm heading that also obviously are newspapers are actually important now so just to confirm it school shopping centres and religious areas at the religious centre in breydon 37 people at the house in thetford 0 people in the large building in astley someone checked colvin if we haven't even know people seems to be just as populated as last time so 30 plus people in each large building united a grid references t3 and z 20 and 3 minutes will be a good night at grid references c3 and z 20 and 3 minutes i'll send units 12 c3 sending you at spawn 5 to the 20,Intel (from newspapers)
charlie just to confirm lowtown hospice empty or has not been checked maybe hospital is empty on reflection and sending another unit up to a m4 just in case cos it's close to greenhill people in building another area of priority wind moving west self to protect greenhill hospital fires located units still but maybe moving around to make sure,Named Locations
charlie looks like to look at both my in its and both water is michael,Reasoning words
alpha i've looked at the map and the only campsite i can see is at wildwood  we possibly assume that that's where the festival is over,Intel (from newspapers)
charlie i guess maybe pirate e45 would be fire around sets now do you think checking denston at the moment that will send back,Named Locations
roger shrawleywood looks ok so far leaving west transport accounted for sophia has cleared through malton now i'm moving my vehicles down to winterfold and castlehill to resume clearance over,Woods
roger in which case i pretty sure that's that's that nicked other agree bowser on kg 10 if needed denston i've got a vehicle in worthington commencing search there other app with my other vehicle and remove to brydon and continue my clearance there where we setting up for the second fire i think if we screened the inside of worthington then hopefully the final continue to go down to the bottom corner and burn itself out confirm eastside westside worthington we want to check to make sure check in the hospital and the large building in worthington probably roughly want to be sitting so from ad eastward's all of those buildings are clear in worthington ok will let that case let's go to worthington so clear the hospital now i'm going to keep engines two and three in the centre because i think the fire if it's not hit lights out i'm going to move engine north of denston sort of south of holbeechwood i  would recommend once we've cleared that worthycopse all vehicles stay in the vicinity of breyden epping and holvern eastern side of the map is not now going to clear the green engine to you i've seen burnt out fire to the east of breydon screen 28i,Named Locations
alpha it's also worth tracking that langdale has settlements in as well as the campsites in breydon thetfordwood is worthycopse has got a building as well i'm going to start in the middle of breydon to vehicles getting rid of all the people that are in also send a vehicle to denston to have a look at breydon and denston can you to workout plan to get around the other places area of is it worth,Buildings
alpha i think without cognitively fixed by that location on the map there is a there is a sort of central gathering of population centres of castlehill underwood and the forest the social gathering of stuff there that makes sense,Woods
roger shift foxtrot six there in a minute i'm just going to check whether people in buildings in the south over,Action words
forgot my fire-truck in reserve in thetford over,Named Locations
this is i will be buying it just try out for a think you're talking yeah i know i got it found two houses in newton  the one that is 32 a l and 33 aj haven't checked yet though,Action words
private all that really hear the fire over,Fire words
what you mean by yourself i realise that didn't make sense just when we're fighting the fire do you want to call need water or would you like me to tell you where i'd like them over,Fire words
this is as the firing of the town the other car do not think i've got disability and now the fire is just on the outskirts of sound,Reasoning words
y vehicles moving to the social cause i suggest we protect the northern edge timber place in the fire trucks in the vicinity of a copy unsure of the smaller buildings about the hospital and large building in worthington did not have any  pax,Buildings
yeah i'll try and stop it with six music ross 203 and then 5 and 4 and 5 try and stop it heading but the south of fire is on the campsite with 104 personnel should the fire make it to wildwood  understood can you move your eight up to obd2 screen north of wildwood  mine moving towards castlethill i think we got that contain out once we get this southern aspect of the fire dealt with active 345 lent start looking towards north but currently no sign of fire in and other looks like we're pushing it now to the westside wildwood  for hanley as well i didn't finish clearing hanley that india 39 has 1 pax india 38 and juliet 39 were clear and the church was clear 7 to refill is that going to stop me from being able to protect those people travelled esterly you should have dealt with that fire now so you can release 7 to refuel other one and two to refill can you move 8 to screen the fire to the west cast it's gone out i think that we've got a grip of this fire in the southwest we push up to the northeast look at the progressing over,Named Locations
roger population the people i had picked up on the outskirts of newtown and i've dropped off in the centre of newton over,Rescue words
charlie yeah that was my intent is to go record a location see how much,Directions
this is out of it appears the fire in epping has taken the village so stop it's going to be up to langdalewood to check those two areas and if not i think that that is probably the next one over,Woods
charlie to tea malton is now clear occupants of police station so could i have a fire-unit_3 on the police and i if i be used elsewhere please thank you i was,Fire words
charlie just moved by firefighter plants to south of the church in holvern going towards the church in holvern on top of the church evacuation of the fire south of me,Named Locations
charlie will see you i'll go there 3 units in in castlehill and then i'll look to move them to winterfold as well then that's,Named Locations
just,Other
roger having difficulty controlling the fire is approaches castleton perimeter building now on fire can you move your 7720 on route now a fire fighting in castleton ineffective where would you like me to come now i would just put your firetrucks on to the buildings that haven't left yet so they put them out as the pie hits and then we'll adjust from there probably to underwood,Named Locations
to oldtown or whatever to woodside could you give me the coordinates of people at old time please over,Named Locations
charlie judging well we know where the wind is going to go to epping and or denston after just to see whether into the people,Buildings
charlie just checked charville and there are 100 people in melton at the police station so that might be more party than,Action words
alpha considering that the average your checking should be out of range of first would you unless the house would you be able to check with side and then it probably come up to do initial checks on greenhill and she got the other around over,Action words
charlie what was that sir i was just thought you'd missed the travel but you just moved it just as all over,Communications
this is charlie know the one and the people in there also beaconhill aa19 has been cleared and i'm british all winterfold is now clear as well that's amazing thank you,Named Locations
bravo confirm,Communications
bravo can we have on water truck at,Fire words
bravo with the sights in which order newforest clear which would was newforest unchecked,Action words
charlie good602a lowtown  fight the fire from the southwest at,Named Locations
this is bravo castlehill is clear of people and so is underwood castlehill and underwood have no people in them to confirm beaconhill underwood castlehill have no people in it at winterfold has for the people in it i have a fire try,Woods
alpha india 6 fire spreading towards the village of astley of a limited right one good wherever,Named Locations
charlie and then in the general area of the shell coats and hollywood i'll be putting my logistics vehicles one on winterfold and one just above swanton,Named Locations
